mjd,magpsf,sigmapsf,fid,objId,magzpsci,isdiffpos
58835.463,20.089,0.196,2,SN2019wcf,27.5,t
58837.453,20.146,0.176,2,SN2019wcf,27.5,t
58846.461,20.773,0.170,2,SN2019wcf,27.5,t
58849.430,20.773,0.176,2,SN2019wcf,27.5,t
58850.467,20.533,0.218,2,SN2019wcf,27.5,t
58866.344,21.019,0.259,2,SN2019wcf,27.5,t
58874.580,21.585,0.192,2,SN2019wcf,27.5,t
58831.248,17.070,0.023,1,SN2019wka,27.5,t
58833.189,16.956,0.011,1,SN2019wka,27.5,t
58833.269,17.106,0.014,2,SN2019wka,27.5,t
58837.215,16.913,0.010,1,SN2019wka,27.5,t
58837.234,16.993,0.012,2,SN2019wka,27.5,t
58849.290,17.338,0.009,2,SN2019wka,27.5,t
58849.290,17.315,0.010,1,SN2019wka,27.5,t
58850.129,17.545,0.050,2,SN2019wka,27.5,t
58850.185,17.534,0.017,1,SN2019wka,27.5,t
58855.168,17.929,0.044,1,SN2019wka,27.5,t
58859.126,18.371,0.058,1,SN2019wka,27.5,t
58859.189,17.694,0.026,2,SN2019wka,27.5,t
58860.184,17.823,0.029,2,SN2019wka,27.5,t
58861.175,17.842,0.024,2,SN2019wka,27.5,t
58862.144,18.552,0.028,1,SN2019wka,27.5,t
58866.320,18.853,0.033,1,SN2019wka,27.5,t
58867.146,18.963,0.162,1,SN2019wka,27.5,t
58869.230,19.061,0.033,1,SN2019wka,27.5,t
58871.149,19.329,0.066,1,SN2019wka,27.5,t
58872.143,18.106,0.020,2,SN2019wka,27.5,t
58872.290,18.229,0.017,2,SN2019wka,27.5,t
58872.290,19.256,0.037,1,SN2019wka,27.5,t
58873.137,19.409,0.060,1,SN2019wka,27.5,t
58873.158,18.198,0.021,2,SN2019wka,27.5,t
58875.125,18.371,0.025,2,SN2019wka,27.5,t
58876.115,18.273,0.034,2,SN2019wka,27.5,t
58876.134,19.473,0.069,1,SN2019wka,27.5,t
58876.310,19.570,0.056,1,SN2019wka,27.5,t
58877.144,18.544,0.036,2,SN2019wka,27.5,t
58877.170,19.582,0.103,1,SN2019wka,27.5,t
58878.145,18.806,0.075,2,SN2019wka,27.5,t
58878.195,19.622,0.135,1,SN2019wka,27.5,t
58880.105,19.690,0.111,1,SN2019wka,27.5,t
58880.167,18.652,0.052,2,SN2019wka,27.5,t
58885.122,19.771,0.226,1,SN2019wka,27.5,t
58885.149,18.905,0.103,2,SN2019wka,27.5,t
58886.118,18.941,0.071,2,SN2019wka,27.5,t
58886.162,19.617,0.234,1,SN2019wka,27.5,t
58887.125,18.772,0.062,2,SN2019wka,27.5,t
58887.191,19.641,0.210,1,SN2019wka,27.5,t
58891.123,19.055,0.050,2,SN2019wka,27.5,t
58891.157,19.994,0.130,1,SN2019wka,27.5,t
58892.141,18.932,0.044,2,SN2019wka,27.5,t
58892.157,20.044,0.134,1,SN2019wka,27.5,t
58893.148,19.764,0.093,1,SN2019wka,27.5,t
58894.133,19.016,0.047,2,SN2019wka,27.5,t
58894.149,19.945,0.095,1,SN2019wka,27.5,t
58895.111,19.083,0.049,2,SN2019wka,27.5,t
58895.141,19.832,0.101,1,SN2019wka,27.5,t
58896.140,19.143,0.056,2,SN2019wka,27.5,t
58896.186,20.022,0.137,1,SN2019wka,27.5,t
58898.124,19.269,0.075,2,SN2019wka,27.5,t
58898.172,20.107,0.140,1,SN2019wka,27.5,t
58899.116,19.346,0.077,2,SN2019wka,27.5,t
58899.150,20.006,0.107,1,SN2019wka,27.5,t
58900.137,20.022,0.149,1,SN2019wka,27.5,t
58903.144,20.056,0.148,1,SN2019wka,27.5,t
58903.166,19.489,0.115,2,SN2019wka,27.5,t
58905.117,19.595,0.162,2,SN2019wka,27.5,t
58905.128,20.213,0.242,1,SN2019wka,27.5,t
58913.151,19.714,0.259,2,SN2019wka,27.5,t
58792.519,20.217,0.225,2,SN2019wkf,27.5,t
58792.538,20.360,0.174,1,SN2019wkf,27.5,t
58799.487,19.715,0.245,2,SN2019wkf,27.5,t
58814.515,19.551,0.134,1,SN2019wkf,27.5,t
58828.545,19.835,0.227,1,SN2019wkf,27.5,t
58828.567,19.467,0.091,2,SN2019wkf,27.5,t
58831.457,19.587,0.166,2,SN2019wkf,27.5,t
58837.502,20.194,0.219,1,SN2019wkf,27.5,t
58841.630,20.123,0.072,1,SN2019wkf,27.5,t
58844.650,20.454,0.105,1,SN2019wkf,27.5,t
58844.650,20.136,0.074,2,SN2019wkf,27.5,t
58846.565,20.141,0.156,2,SN2019wkf,27.5,t
58849.502,20.892,0.194,1,SN2019wkf,27.5,t
58849.545,20.354,0.266,2,SN2019wkf,27.5,t
58850.610,20.844,0.110,1,SN2019wkf,27.5,t
58851.479,20.282,0.128,2,SN2019wkf,27.5,t
58852.503,20.860,0.158,1,SN2019wkf,27.5,t
58852.545,20.354,0.128,2,SN2019wkf,27.5,t
58855.540,20.567,0.158,2,SN2019wkf,27.5,t
58866.355,20.604,0.217,2,SN2019wkf,27.5,t
58869.570,21.185,0.189,2,SN2019wkf,27.5,t
58831.570,17.078,0.024,1,SN2019wqf,27.5,t
58835.493,17.046,0.021,2,SN2019wqf,27.5,t
58838.493,17.000,0.049,1,SN2019wqf,27.5,t
58838.555,17.013,0.039,2,SN2019wqf,27.5,t
58846.553,17.433,0.012,1,SN2019wqf,27.5,t
58846.572,17.375,0.014,2,SN2019wqf,27.5,t
58850.516,17.597,0.018,2,SN2019wqf,27.5,t
58850.549,17.881,0.017,1,SN2019wqf,27.5,t
58853.527,18.112,0.018,1,SN2019wqf,27.5,t
58853.555,17.590,0.013,2,SN2019wqf,27.5,t
58855.444,18.292,0.045,1,SN2019wqf,27.5,t
58855.974,17.682,0.015,2,SN2019wqf,27.5,t
58856.398,18.362,0.045,1,SN2019wqf,27.5,t
58856.557,18.434,0.024,1,SN2019wqf,27.5,t
58856.573,17.644,0.016,2,SN2019wqf,27.5,t
58859.468,17.674,0.023,2,SN2019wqf,27.5,t
58860.384,17.811,0.047,2,SN2019wqf,27.5,t
58861.491,18.849,0.102,1,SN2019wqf,27.5,t
58862.164,18.808,0.070,1,SN2019wqf,27.5,t
58862.397,17.817,0.040,2,SN2019wqf,27.5,t
58863.443,18.938,0.074,1,SN2019wqf,27.5,t
58864.451,19.046,0.069,1,SN2019wqf,27.5,t
58864.486,17.783,0.018,2,SN2019wqf,27.5,t
58864.504,17.763,0.045,2,SN2019wqf,27.5,t
58866.650,19.167,0.058,1,SN2019wqf,27.5,t
58867.446,19.199,0.055,1,SN2019wqf,27.5,t
58867.487,17.951,0.019,2,SN2019wqf,27.5,t
58868.650,18.023,0.020,2,SN2019wqf,27.5,t
58868.660,19.176,0.051,1,SN2019wqf,27.5,t
58871.460,19.503,0.068,1,SN2019wqf,27.5,t
58871.529,18.196,0.025,2,SN2019wqf,27.5,t
58872.441,19.498,0.074,1,SN2019wqf,27.5,t
58872.560,18.162,0.022,2,SN2019wqf,27.5,t
58875.495,19.600,0.059,1,SN2019wqf,27.5,t
58875.552,18.503,0.032,2,SN2019wqf,27.5,t
58876.523,19.624,0.054,1,SN2019wqf,27.5,t
58876.873,18.456,0.024,2,SN2019wqf,27.5,t
58877.513,18.531,0.024,2,SN2019wqf,27.5,t
58877.546,19.664,0.080,1,SN2019wqf,27.5,t
58877.640,19.614,0.096,1,SN2019wqf,27.5,t
58878.559,18.601,0.036,2,SN2019wqf,27.5,t
58878.761,19.724,0.078,1,SN2019wqf,27.5,t
58879.544,18.743,0.074,2,SN2019wqf,27.5,t
58880.165,19.692,0.066,1,SN2019wqf,27.5,t
58880.523,18.613,0.028,2,SN2019wqf,27.5,t
58881.494,19.787,0.064,1,SN2019wqf,27.5,t
58881.557,18.700,0.028,2,SN2019wqf,27.5,t
58883.486,19.820,0.097,1,SN2019wqf,27.5,t
58883.524,18.848,0.049,2,SN2019wqf,27.5,t
58884.455,19.924,0.136,1,SN2019wqf,27.5,t
58884.550,18.796,0.046,2,SN2019wqf,27.5,t
58885.453,19.796,0.154,1,SN2019wqf,27.5,t
58885.529,18.848,0.041,2,SN2019wqf,27.5,t
58886.485,19.738,0.111,1,SN2019wqf,27.5,t
58886.537,18.764,0.040,2,SN2019wqf,27.5,t
58887.457,19.693,0.159,1,SN2019wqf,27.5,t
58887.906,18.884,0.069,2,SN2019wqf,27.5,t
58888.537,19.537,0.258,1,SN2019wqf,27.5,t
58890.469,19.097,0.125,2,SN2019wqf,27.5,t
58891.009,19.885,0.238,1,SN2019wqf,27.5,t
58892.374,19.827,0.180,1,SN2019wqf,27.5,t
58892.526,18.966,0.052,2,SN2019wqf,27.5,t
58893.488,19.831,0.105,1,SN2019wqf,27.5,t
58893.527,19.015,0.046,2,SN2019wqf,27.5,t
58894.339,19.897,0.113,1,SN2019wqf,27.5,t
58894.547,19.857,0.092,1,SN2019wqf,27.5,t
58895.011,19.121,0.055,2,SN2019wqf,27.5,t
58898.445,20.054,0.066,1,SN2019wqf,27.5,t
58898.495,19.120,0.036,2,SN2019wqf,27.5,t
58898.760,19.198,0.043,2,SN2019wqf,27.5,t
58899.129,19.998,0.075,1,SN2019wqf,27.5,t
58899.961,20.061,0.084,1,SN2019wqf,27.5,t
58900.231,19.262,0.084,2,SN2019wqf,27.5,t
58900.529,20.271,0.241,1,SN2019wqf,27.5,t
58901.434,19.327,0.054,2,SN2019wqf,27.5,t
58903.360,20.017,0.082,1,SN2019wqf,27.5,t
58903.457,19.307,0.043,2,SN2019wqf,27.5,t
58903.993,20.092,0.084,1,SN2019wqf,27.5,t
58903.998,19.363,0.048,2,SN2019wqf,27.5,t
58906.339,20.019,0.093,1,SN2019wqf,27.5,t
58906.487,19.464,0.111,2,SN2019wqf,27.5,t
58906.506,19.645,0.112,2,SN2019wqf,27.5,t
58906.538,20.148,0.149,1,SN2019wqf,27.5,t
58908.479,19.524,0.054,2,SN2019wqf,27.5,t
58908.544,20.063,0.151,1,SN2019wqf,27.5,t
58911.426,20.157,0.113,1,SN2019wqf,27.5,t
58911.481,19.644,0.093,2,SN2019wqf,27.5,t
58911.552,20.122,0.183,1,SN2019wqf,27.5,t
58912.486,19.643,0.061,2,SN2019wqf,27.5,t
58912.534,20.153,0.091,1,SN2019wqf,27.5,t
58913.481,19.635,0.084,2,SN2019wqf,27.5,t
58914.221,20.182,0.129,1,SN2019wqf,27.5,t
58914.411,19.587,0.123,2,SN2019wqf,27.5,t
58914.832,19.695,0.090,2,SN2019wqf,27.5,t
58915.466,19.961,0.169,1,SN2019wqf,27.5,t
58915.509,19.709,0.249,2,SN2019wqf,27.5,t
58936.421,20.361,0.118,2,SN2019wqf,27.5,t
58936.473,20.565,0.120,1,SN2019wqf,27.5,t
58939.425,20.218,0.170,2,SN2019wqf,27.5,t
58940.479,20.390,0.157,1,SN2019wqf,27.5,t
58941.409,20.373,0.128,2,SN2019wqf,27.5,t
58941.474,20.688,0.149,1,SN2019wqf,27.5,t
58943.424,20.595,0.242,1,SN2019wqf,27.5,t
58943.467,20.520,0.176,2,SN2019wqf,27.5,t
58944.474,20.494,0.242,1,SN2019wqf,27.5,t
58954.397,20.670,0.176,1,SN2019wqf,27.5,t
58954.459,20.788,0.249,2,SN2019wqf,27.5,t
58955.380,20.773,0.162,1,SN2019wqf,27.5,t
58955.426,21.069,0.250,2,SN2019wqf,27.5,t
58956.327,20.794,0.183,2,SN2019wqf,27.5,t
58956.373,20.661,0.136,1,SN2019wqf,27.5,t
58956.470,20.839,0.144,1,SN2019wqf,27.5,t
58956.470,20.684,0.107,2,SN2019wqf,27.5,t
58960.460,21.151,0.177,1,SN2019wqf,27.5,t
58960.460,21.182,0.133,2,SN2019wqf,27.5,t
58962.311,21.145,0.231,2,SN2019wqf,27.5,t
58962.353,20.884,0.181,1,SN2019wqf,27.5,t
58963.333,20.861,0.152,1,SN2019wqf,27.5,t
58964.274,21.063,0.202,2,SN2019wqf,27.5,t
58964.355,21.020,0.162,1,SN2019wqf,27.5,t
58965.310,21.050,0.206,2,SN2019wqf,27.5,t
58965.333,20.854,0.149,1,SN2019wqf,27.5,t
58966.340,20.974,0.260,1,SN2019wqf,27.5,t
58967.282,20.989,0.179,1,SN2019wqf,27.5,t
58967.342,21.301,0.253,2,SN2019wqf,27.5,t
58968.298,20.988,0.176,1,SN2019wqf,27.5,t
58968.375,21.456,0.270,2,SN2019wqf,27.5,t
58970.298,21.138,0.261,1,SN2019wqf,27.5,t
58971.310,20.422,0.180,1,SN2019wqf,27.5,t
58984.280,21.524,0.257,1,SN2019wqf,27.5,t
58985.299,21.102,0.184,1,SN2019wqf,27.5,t
58987.380,21.192,0.235,1,SN2019wqf,27.5,t
58991.307,21.212,0.214,1,SN2019wqf,27.5,t
58992.290,21.495,0.190,1,SN2019wqf,27.5,t
58994.244,21.035,0.167,1,SN2019wqf,27.5,t
58997.220,21.341,0.225,1,SN2019wqf,27.5,t
59012.206,21.572,0.237,1,SN2019wqf,27.5,t
59014.420,20.940,0.255,1,SN2019wqf,27.5,t
59016.208,21.132,0.192,1,SN2019wqf,27.5,t
59017.290,21.695,0.250,1,SN2019wqf,27.5,t
59021.290,22.019,0.257,1,SN2019wqf,27.5,t
58828.552,18.678,0.072,1,SN2019wyp,27.5,t
58828.569,18.624,0.045,2,SN2019wyp,27.5,t
58833.492,18.619,0.086,2,SN2019wyp,27.5,t
58833.556,18.713,0.101,1,SN2019wyp,27.5,t
58837.547,18.732,0.074,1,SN2019wyp,27.5,t
58846.547,19.076,0.035,1,SN2019wyp,27.5,t
58846.568,18.974,0.039,2,SN2019wyp,27.5,t
58850.488,19.118,0.052,2,SN2019wyp,27.5,t
58850.561,19.654,0.091,1,SN2019wyp,27.5,t
58853.505,19.685,0.061,1,SN2019wyp,27.5,t
58856.563,19.879,0.068,1,SN2019wyp,27.5,t
58859.482,19.277,0.093,2,SN2019wyp,27.5,t
58867.483,19.750,0.082,2,SN2019wyp,27.5,t
58871.478,21.209,0.262,1,SN2019wyp,27.5,t
58871.542,19.866,0.097,2,SN2019wyp,27.5,t
58872.546,20.018,0.091,2,SN2019wyp,27.5,t
58874.600,21.123,0.144,1,SN2019wyp,27.5,t
58874.600,20.232,0.071,2,SN2019wyp,27.5,t
58875.478,21.224,0.225,1,SN2019wyp,27.5,t
58875.503,20.248,0.123,2,SN2019wyp,27.5,t
58877.525,21.252,0.252,1,SN2019wyp,27.5,t
58879.482,20.845,0.245,1,SN2019wyp,27.5,t
58879.527,20.528,0.247,2,SN2019wyp,27.5,t
58880.482,21.144,0.195,1,SN2019wyp,27.5,t
58881.500,21.318,0.220,1,SN2019wyp,27.5,t
58881.540,20.331,0.108,2,SN2019wyp,27.5,t
58883.539,20.487,0.220,2,SN2019wyp,27.5,t
58884.517,20.492,0.195,2,SN2019wyp,27.5,t
58885.529,20.526,0.162,2,SN2019wyp,27.5,t
58886.548,20.414,0.179,2,SN2019wyp,27.5,t
58887.518,20.567,0.247,2,SN2019wyp,27.5,t
58894.155,20.690,0.209,2,SN2019wyp,27.5,t
58895.447,20.604,0.173,2,SN2019wyp,27.5,t
58898.461,20.624,0.123,2,SN2019wyp,27.5,t
58899.418,21.393,0.239,1,SN2019wyp,27.5,t
58899.456,20.881,0.164,2,SN2019wyp,27.5,t
58900.443,20.718,0.178,2,SN2019wyp,27.5,t
58903.427,21.196,0.236,2,SN2019wyp,27.5,t
58906.443,20.954,0.265,2,SN2019wyp,27.5,t
58908.454,21.191,0.234,2,SN2019wyp,27.5,t
58912.446,20.948,0.202,2,SN2019wyp,27.5,t
58836.503,19.490,0.076,2,SN2019xbj,27.5,t
58836.550,19.281,0.063,1,SN2019xbj,27.5,t
58837.620,19.275,0.055,1,SN2019xbj,27.5,t
58846.460,19.212,0.047,2,SN2019xbj,27.5,t
58846.600,19.266,0.044,2,SN2019xbj,27.5,t
58846.600,19.170,0.047,1,SN2019xbj,27.5,t
58849.456,19.289,0.062,2,SN2019xbj,27.5,t
58849.480,19.473,0.063,1,SN2019xbj,27.5,t
58849.610,19.363,0.040,1,SN2019xbj,27.5,t
58852.439,19.414,0.049,2,SN2019xbj,27.5,t
58852.482,19.612,0.046,1,SN2019xbj,27.5,t
58855.361,19.735,0.151,2,SN2019xbj,27.5,t
58855.460,19.896,0.116,1,SN2019xbj,27.5,t
58859.339,19.267,0.153,2,SN2019xbj,27.5,t
58864.319,19.831,0.099,2,SN2019xbj,27.5,t
58864.401,20.834,0.254,1,SN2019xbj,27.5,t
58865.490,20.601,0.218,1,SN2019xbj,27.5,t
58867.373,20.153,0.127,2,SN2019xbj,27.5,t
58867.397,21.334,0.263,1,SN2019xbj,27.5,t
58869.470,21.392,0.190,1,SN2019xbj,27.5,t
58871.580,21.335,0.194,1,SN2019xbj,27.5,t
58873.293,20.547,0.133,2,SN2019xbj,27.5,t
58873.357,21.236,0.240,1,SN2019xbj,27.5,t
58876.322,20.710,0.171,2,SN2019xbj,27.5,t
58878.319,20.797,0.263,2,SN2019xbj,27.5,t
58900.255,21.019,0.262,2,SN2019xbj,27.5,t
58850.520,18.836,0.059,2,SN2019yfu,27.5,t
58850.543,18.678,0.037,1,SN2019yfu,27.5,t
58853.504,18.698,0.028,1,SN2019yfu,27.5,t
58856.543,18.898,0.039,1,SN2019yfu,27.5,t
58860.397,19.160,0.161,2,SN2019yfu,27.5,t
58867.610,19.891,0.067,1,SN2019yfu,27.5,t
58871.640,19.724,0.054,2,SN2019yfu,27.5,t
58871.640,20.208,0.076,1,SN2019yfu,27.5,t
58872.439,20.341,0.147,1,SN2019yfu,27.5,t
58872.545,19.461,0.066,2,SN2019yfu,27.5,t
58874.590,20.280,0.116,1,SN2019yfu,27.5,t
58875.502,19.685,0.097,2,SN2019yfu,27.5,t
58877.580,20.559,0.133,1,SN2019yfu,27.5,t
58877.590,19.889,0.056,2,SN2019yfu,27.5,t
58884.518,19.891,0.151,2,SN2019yfu,27.5,t
58887.482,19.710,0.149,2,SN2019yfu,27.5,t
58894.463,20.514,0.217,2,SN2019yfu,27.5,t
58898.358,20.504,0.140,2,SN2019yfu,27.5,t
58901.397,20.613,0.154,2,SN2019yfu,27.5,t
58908.454,20.928,0.209,2,SN2019yfu,27.5,t
58931.450,21.556,0.223,1,SN2019yfu,27.5,t
58931.450,21.530,0.211,2,SN2019yfu,27.5,t
58841.570,20.793,0.109,2,SN2019yih,27.5,t
58841.570,20.867,0.104,1,SN2019yih,27.5,t
58850.540,21.093,0.110,1,SN2019yih,27.5,t
58852.435,20.788,0.200,2,SN2019yih,27.5,t
58853.424,20.628,0.167,2,SN2019yih,27.5,t
58864.317,20.911,0.256,2,SN2019yih,27.5,t
58865.500,21.245,0.218,1,SN2019yih,27.5,t
58868.510,20.874,0.208,2,SN2019yih,27.5,t
58875.272,20.876,0.208,2,SN2019yih,27.5,t
58876.440,21.579,0.226,1,SN2019yih,27.5,t
58876.450,20.981,0.123,2,SN2019yih,27.5,t
58883.450,20.945,0.185,2,SN2019yih,27.5,t
58894.292,20.805,0.185,2,SN2019yih,27.5,t
58895.274,20.939,0.262,2,SN2019yih,27.5,t
58898.314,20.973,0.234,2,SN2019yih,27.5,t
58899.251,20.759,0.184,2,SN2019yih,27.5,t
58900.253,20.820,0.230,2,SN2019yih,27.5,t
58906.230,20.392,0.220,2,SN2019yih,27.5,t
58837.216,20.916,0.255,1,SN2019yiz,27.5,t
58837.340,21.052,0.187,1,SN2019yiz,27.5,t
58846.230,21.019,0.226,1,SN2019yiz,27.5,t
58846.256,20.712,0.250,2,SN2019yiz,27.5,t
58849.290,21.246,0.187,1,SN2019yiz,27.5,t
58849.290,21.028,0.116,2,SN2019yiz,27.5,t
58779.534,19.848,0.260,2,SN2019yjl,27.5,t
58785.536,19.820,0.161,2,SN2019yjl,27.5,t
58792.519,19.949,0.163,2,SN2019yjl,27.5,t
58792.538,20.593,0.225,1,SN2019yjl,27.5,t
58814.515,20.138,0.209,1,SN2019yjl,27.5,t
58828.567,20.430,0.190,2,SN2019yjl,27.5,t
58846.565,20.560,0.201,2,SN2019yjl,27.5,t
58849.502,21.292,0.254,1,SN2019yjl,27.5,t
58850.610,21.286,0.211,1,SN2019yjl,27.5,t
58852.545,20.344,0.109,2,SN2019yjl,27.5,t
58855.540,20.368,0.121,2,SN2019yjl,27.5,t
58864.382,20.431,0.235,2,SN2019yjl,27.5,t
58866.355,20.676,0.207,2,SN2019yjl,27.5,t
58867.198,20.470,0.175,2,SN2019yjl,27.5,t
58871.484,20.671,0.238,2,SN2019yjl,27.5,t
58871.504,20.420,0.166,2,SN2019yjl,27.5,t
58873.306,20.943,0.250,2,SN2019yjl,27.5,t
58873.610,21.315,0.175,1,SN2019yjl,27.5,t
58874.331,20.619,0.132,2,SN2019yjl,27.5,t
58876.295,20.565,0.157,2,SN2019yjl,27.5,t
58876.510,21.562,0.248,1,SN2019yjl,27.5,t
58877.483,20.452,0.120,2,SN2019yjl,27.5,t
58878.357,20.398,0.167,2,SN2019yjl,27.5,t
58880.306,20.767,0.275,2,SN2019yjl,27.5,t
58881.326,20.739,0.205,2,SN2019yjl,27.5,t
58893.312,20.623,0.198,2,SN2019yjl,27.5,t
58894.479,20.730,0.201,2,SN2019yjl,27.5,t
58895.432,20.893,0.210,2,SN2019yjl,27.5,t
58898.338,21.279,0.242,2,SN2019yjl,27.5,t
58899.316,21.435,0.272,2,SN2019yjl,27.5,t
58906.447,20.661,0.227,2,SN2019yjl,27.5,t
58909.318,20.895,0.193,2,SN2019yjl,27.5,t
58828.432,20.300,0.270,2,SN2019ytc,27.5,t
58835.504,20.044,0.229,1,SN2019ytc,27.5,t
58841.560,20.211,0.076,1,SN2019ytc,27.5,t
58841.560,19.960,0.067,2,SN2019ytc,27.5,t
58844.570,20.288,0.099,1,SN2019ytc,27.5,t
58847.550,20.461,0.141,1,SN2019ytc,27.5,t
58847.550,20.096,0.091,2,SN2019ytc,27.5,t
58853.423,20.446,0.134,2,SN2019ytc,27.5,t
58853.477,20.852,0.192,1,SN2019ytc,27.5,t
58872.430,21.136,0.176,2,SN2019ytc,27.5,t
58841.560,21.124,0.175,1,SN2019ytn,27.5,t
58841.560,21.193,0.184,2,SN2019ytn,27.5,t
58844.570,21.145,0.178,1,SN2019ytn,27.5,t
58847.550,21.128,0.191,1,SN2019ytn,27.5,t
58850.550,21.082,0.232,1,SN2019ytn,27.5,t
58853.423,20.775,0.181,2,SN2019ytn,27.5,t
58836.547,20.679,0.244,1,SN2019yua,27.5,t
58841.620,20.817,0.133,1,SN2019yua,27.5,t
58844.590,21.359,0.247,1,SN2019yua,27.5,t
58875.480,21.283,0.265,2,SN2019yua,27.5,t
58839.620,20.359,0.266,1,SN2019yub,27.5,t
58841.630,21.317,0.173,1,SN2019yub,27.5,t
58844.650,21.146,0.160,1,SN2019yub,27.5,t
58844.650,20.630,0.109,2,SN2019yub,27.5,t
58846.566,20.565,0.160,2,SN2019yub,27.5,t
58846.650,20.877,0.239,1,SN2019yub,27.5,t
58846.660,20.738,0.198,2,SN2019yub,27.5,t
58814.515,20.294,0.255,1,SN2019yuf,27.5,t
58828.545,19.739,0.217,1,SN2019yuf,27.5,t
58828.567,19.600,0.113,2,SN2019yuf,27.5,t
58831.457,19.640,0.199,2,SN2019yuf,27.5,t
58837.461,19.236,0.171,2,SN2019yuf,27.5,t
58837.502,19.709,0.155,1,SN2019yuf,27.5,t
58841.630,19.964,0.063,1,SN2019yuf,27.5,t
58844.650,19.408,0.039,2,SN2019yuf,27.5,t
58844.650,20.271,0.208,1,SN2019yuf,27.5,t
58846.565,19.476,0.083,2,SN2019yuf,27.5,t
58847.610,20.115,0.061,1,SN2019yuf,27.5,t
58849.502,20.227,0.116,1,SN2019yuf,27.5,t
58849.545,19.400,0.134,2,SN2019yuf,27.5,t
58850.610,20.169,0.085,1,SN2019yuf,27.5,t
58852.545,19.513,0.071,2,SN2019yuf,27.5,t
58855.374,19.392,0.133,2,SN2019yuf,27.5,t
58855.521,20.552,0.162,1,SN2019yuf,27.5,t
58855.814,19.485,0.097,2,SN2019yuf,27.5,t
58859.404,19.627,0.212,2,SN2019yuf,27.5,t
58860.367,19.649,0.242,2,SN2019yuf,27.5,t
58864.382,19.622,0.145,2,SN2019yuf,27.5,t
58866.355,19.768,0.125,2,SN2019yuf,27.5,t
58866.570,20.584,0.152,1,SN2019yuf,27.5,t
58867.198,19.711,0.110,2,SN2019yuf,27.5,t
58867.430,20.909,0.223,1,SN2019yuf,27.5,t
58871.441,20.880,0.230,1,SN2019yuf,27.5,t
58871.484,19.778,0.121,2,SN2019yuf,27.5,t
58871.504,19.872,0.133,2,SN2019yuf,27.5,t
58871.560,20.990,0.160,1,SN2019yuf,27.5,t
58873.306,19.713,0.108,2,SN2019yuf,27.5,t
58873.377,21.114,0.227,1,SN2019yuf,27.5,t
58874.331,19.824,0.086,2,SN2019yuf,27.5,t
58875.313,19.593,0.182,2,SN2019yuf,27.5,t
58876.295,19.914,0.120,2,SN2019yuf,27.5,t
58876.510,21.037,0.208,1,SN2019yuf,27.5,t
58877.483,19.969,0.107,2,SN2019yuf,27.5,t
58878.354,19.859,0.182,2,SN2019yuf,27.5,t
58879.350,19.806,0.205,2,SN2019yuf,27.5,t
58879.490,20.241,0.146,2,SN2019yuf,27.5,t
58880.306,20.039,0.175,2,SN2019yuf,27.5,t
58880.447,21.231,0.264,1,SN2019yuf,27.5,t
58881.326,19.803,0.117,2,SN2019yuf,27.5,t
58881.460,21.185,0.275,1,SN2019yuf,27.5,t
58884.480,20.016,0.080,2,SN2019yuf,27.5,t
58885.027,19.990,0.240,2,SN2019yuf,27.5,t
58886.304,20.038,0.240,2,SN2019yuf,27.5,t
58892.314,20.031,0.255,2,SN2019yuf,27.5,t
58893.312,19.985,0.142,2,SN2019yuf,27.5,t
58894.479,20.324,0.181,2,SN2019yuf,27.5,t
58895.432,20.320,0.159,2,SN2019yuf,27.5,t
58896.282,20.242,0.158,2,SN2019yuf,27.5,t
58898.338,20.312,0.125,2,SN2019yuf,27.5,t
58899.321,20.445,0.152,2,SN2019yuf,27.5,t
58900.373,20.269,0.168,2,SN2019yuf,27.5,t
58901.378,20.405,0.159,2,SN2019yuf,27.5,t
58904.241,20.384,0.193,2,SN2019yuf,27.5,t
58905.248,20.349,0.212,2,SN2019yuf,27.5,t
58909.318,20.592,0.208,2,SN2019yuf,27.5,t
58912.411,20.343,0.173,2,SN2019yuf,27.5,t
58913.235,20.349,0.270,2,SN2019yuf,27.5,t
58922.410,20.532,0.265,2,SN2019yuf,27.5,t
58961.270,21.198,0.128,2,SN2019yuf,27.5,t
58961.270,21.525,0.208,1,SN2019yuf,27.5,t
58962.253,21.087,0.266,2,SN2019yuf,27.5,t
58986.290,21.425,0.148,2,SN2019yuf,27.5,t
58986.290,21.830,0.250,1,SN2019yuf,27.5,t
58991.310,21.236,0.208,2,SN2019yuf,27.5,t
58836.547,20.345,0.216,1,SN2019yuh,27.5,t
58841.620,20.253,0.070,1,SN2019yuh,27.5,t
58844.590,20.157,0.084,2,SN2019yuh,27.5,t
58847.550,19.991,0.078,1,SN2019yuh,27.5,t
58849.455,19.846,0.099,2,SN2019yuh,27.5,t
58849.499,19.989,0.097,1,SN2019yuh,27.5,t
58850.550,20.012,0.072,1,SN2019yuh,27.5,t
58852.501,20.128,0.095,1,SN2019yuh,27.5,t
58855.375,19.966,0.179,2,SN2019yuh,27.5,t
58864.319,20.357,0.224,2,SN2019yuh,27.5,t
58865.490,20.897,0.196,1,SN2019yuh,27.5,t
58869.480,21.193,0.199,1,SN2019yuh,27.5,t
58869.480,20.919,0.134,2,SN2019yuh,27.5,t
58871.580,21.337,0.165,1,SN2019yuh,27.5,t
58875.470,21.193,0.250,2,SN2019yuh,27.5,t
